vessel	year	ID	dateCollect	species	fishTotalLength_mm	fishWetWeight_g	species_names
4	2005	04.2005.356	10/24/2005	741	175	44.3	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	175	44.3	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	175	44.3	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	170	36.4	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	170	36.4	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	170	36.4	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	170	36.4	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	170	36.4	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	166	39.6	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	166	39.6	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	166	39.6	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	166	39.6	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	166	39.6	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	177	40.9	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	177	40.9	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	177	40.9	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	177	40.9	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	169	38.2	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	169	38.2	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	169	38.2	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	169	38.2	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	162	32.1	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	162	32.1	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	162	32.1	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	162	32.1	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	162	32.1	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	171	32.9	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	171	32.9	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	171	41.6	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	171	41.6	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	171	41.6	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	171	41.6	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	171	41.6	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	157	30.2	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	157	30.2	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	157	30.2	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	157	30.2	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	148	26.1	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	148	26.1	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	148	26.1	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	148	26.1	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	148	26.1	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	169	37	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	169	37	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	169	37	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	169	37	Yellow_Perch
4	2005	04.2005.356	10/24/2005	741	169	37	Yellow_Perch
4	2005	04.2005.358	10/27/2005	741	139	20.5	Yellow_Perch
4	2005	04.2005.358	10/27/2005	741	139	20.5	Yellow_Perch
4	2005	04.2005.358	10/27/2005	741	113	11.6	Yellow_Perch
4	2005	04.2005.358	10/27/2005	741	113	11.6	Yellow_Perch
4	2005	04.2005.358	10/27/2005	741	113	11.6	Yellow_Perch
4	2005	04.2005.358	10/27/2005	741	117	12.7	Yellow_Perch
4	2005	04.2005.358	10/27/2005	741	117	12.7	Yellow_Perch
4	2005	04.2005.358	10/27/2005	741	117	12.7	Yellow_Perch
4	2005	04.2005.358	10/27/2005	741	117	12.7	Yellow_Perch
4	2005	04.2005.358	10/27/2005	741	114	11.2	Yellow_Perch
4	2005	04.2005.358	10/27/2005	741	114	11.2	Yellow_Perch
4	2005	04.2005.358	10/27/2005	741	118	13.2	Yellow_Perch
4	2005	04.2005.358	10/27/2005	741	118	13.2	Yellow_Perch
4	2005	04.2005.358	10/27/2005	741	119	12.3	Yellow_Perch
4	2005	04.2005.358	10/27/2005	741	119	12.3	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	176	38.7	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	176	38.7	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	176	38.7	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	176	38.7	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	170	35.3	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	170	35.3	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	170	35.3	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	128	16.2	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	128	16.2	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	138	22.2	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	138	22.2	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	138	22.2	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	172	36	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	172	36	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	136	19.7	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	136	19.7	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	136	19.7	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	128	16	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	128	16	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	114	10.7	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	114	10.7	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	114	11.3	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	114	11.3	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	114	11.3	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	118	11.7	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	118	11.7	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	118	11.7	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	115	10.9	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	115	10.9	Yellow_Perch
4	2005	04.2005.367	10/28/2005	741	113	10.7	Yellow_Perch
4	2010	04.2010.003	4/19/2010	741	157	NA	Yellow_Perch
4	2010	04.2010.003	4/19/2010	741	158	NA	Yellow_Perch
4	2010	04.2010.003	4/19/2010	741	127	NA	Yellow_Perch
4	2010	04.2010.003	4/19/2010	741	131	18.77	Yellow_Perch
4	2010	04.2010.003	4/19/2010	741	151	NA	Yellow_Perch
4	2010	04.2010.003	4/19/2010	741	120	NA	Yellow_Perch
4	2010	04.2010.003	4/19/2010	741	84	4.19	Yellow_Perch
4	2010	04.2010.003	4/19/2010	741	77	NA	Yellow_Perch
4	2010	04.2010.003	4/19/2010	741	86	NA	Yellow_Perch
4	2010	04.2010.003	4/19/2010	741	86	NA	Yellow_Perch
4	2010	04.2010.003	4/19/2010	741	79	NA	Yellow_Perch
4	2010	04.2010.003	4/19/2010	741	71	NA	Yellow_Perch
4	2010	04.2010.003	4/19/2010	741	94	NA	Yellow_Perch
4	2010	04.2010.003	4/19/2010	741	72	NA	Yellow_Perch
4	2010	04.2010.003	4/19/2010	741	80	NA	Yellow_Perch
4	2010	04.2010.008	4/20/2010	741	187	NA	Yellow_Perch
4	2010	04.2010.009	4/20/2010	741	176	NA	Yellow_Perch
4	2010	04.2010.015	4/21/2010	741	148	NA	Yellow_Perch
4	2010	04.2010.015	4/21/2010	741	176	NA	Yellow_Perch
4	2010	04.2010.015	4/21/2010	741	150	NA	Yellow_Perch
4	2010	04.2010.015	4/21/2010	741	165	NA	Yellow_Perch
4	2010	04.2010.015	4/21/2010	741	176	NA	Yellow_Perch
4	2010	04.2010.015	4/21/2010	741	166	NA	Yellow_Perch
4	2010	04.2010.015	4/21/2010	741	177	NA	Yellow_Perch
4	2010	04.2010.020	4/22/2010	741	100	NA	Yellow_Perch
4	2010	04.2010.020	4/22/2010	741	97	NA	Yellow_Perch
4	2010	04.2010.020	4/22/2010	741	65	NA	Yellow_Perch
4	2010	04.2010.020	4/22/2010	741	67	NA	Yellow_Perch
4	2010	04.2010.020	4/22/2010	741	61	NA	Yellow_Perch
4	2010	04.2010.020	4/22/2010	741	71	NA	Yellow_Perch
4	2010	04.2010.020	4/22/2010	741	76	NA	Yellow_Perch
4	2010	04.2010.020	4/22/2010	741	66	NA	Yellow_Perch
4	2010	04.2010.020	4/22/2010	741	88	NA	Yellow_Perch
4	2010	04.2010.020	4/22/2010	741	90	NA	Yellow_Perch
4	2010	04.2010.024	4/22/2010	741	180	NA	Yellow_Perch
4	2010	04.2010.053	5/3/2010	741	90	NA	Yellow_Perch
4	2010	04.2010.053	5/3/2010	741	94	NA	Yellow_Perch
4	2010	04.2010.053	5/3/2010	741	73	NA	Yellow_Perch
4	2010	04.2010.053	5/3/2010	741	78	NA	Yellow_Perch
4	2010	04.2010.053	5/3/2010	741	75	NA	Yellow_Perch
4	2010	04.2010.053	5/3/2010	741	93	NA	Yellow_Perch
4	2010	04.2010.053	5/3/2010	741	87	NA	Yellow_Perch
4	2010	04.2010.053	5/3/2010	741	74	NA	Yellow_Perch
4	2010	04.2010.053	5/3/2010	741	95	NA	Yellow_Perch
4	2010	04.2010.056	5/3/2010	741	174	NA	Yellow_Perch
4	2010	04.2010.056	5/3/2010	741	170	NA	Yellow_Perch
4	2010	04.2010.056	5/3/2010	741	177	NA	Yellow_Perch
4	2010	04.2010.056	5/3/2010	741	172	NA	Yellow_Perch
4	2010	04.2010.056	5/3/2010	741	170	NA	Yellow_Perch
4	2010	04.2010.056	5/3/2010	741	167	42.82	Yellow_Perch
4	2010	04.2010.056	5/3/2010	741	173	41.8	Yellow_Perch
4	2010	04.2010.056	5/3/2010	741	164	NA	Yellow_Perch
4	2010	04.2010.056	5/3/2010	741	163	38.94	Yellow_Perch
4	2010	04.2010.056	5/3/2010	741	166	40.43	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	185	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	166	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	184	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	184	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	183	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	171	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	183	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	169	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	166	NA	Yellow_Perch
4	2010	04.2010.340	10/13/2010	741	181	NA	Yellow_Perch
4	2010	04.2010.340	10/13/2010	741	183	51.33	Yellow_Perch
4	2010	04.2010.340	10/13/2010	741	175	NA	Yellow_Perch
4	2010	04.2010.340	10/13/2010	741	198	NA	Yellow_Perch
4	2010	04.2010.340	10/13/2010	741	184	46.63	Yellow_Perch
4	2010	04.2010.340	10/13/2010	741	193	NA	Yellow_Perch
4	2010	04.2010.340	10/13/2010	741	196	NA	Yellow_Perch
4	2010	04.2010.340	10/13/2010	741	197	NA	Yellow_Perch
4	2010	04.2010.340	10/13/2010	741	173	NA	Yellow_Perch
4	2010	04.2010.340	10/13/2010	741	176	45.72	Yellow_Perch
4	2010	04.2010.340	10/13/2010	741	182	58.48	Yellow_Perch
4	2010	04.2010.340	10/13/2010	741	182	53.87	Yellow_Perch
4	2010	04.2010.340	10/13/2010	741	184	58.22	Yellow_Perch
4	2010	04.2010.340	10/13/2010	741	178	50.19	Yellow_Perch
4	2010	04.2010.340	10/13/2010	741	174	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	126	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	126	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	126	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	126	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	126	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	126	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	126	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	126	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	126	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	126	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	126	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	126	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	126	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	126	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	126	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	185	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	183	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	191	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	189	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	183	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	183	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	187	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	186	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	184	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	192	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	190	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	190	NA	Yellow_Perch
4	2010	04.2010.358	10/17/2010	741	182	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	135	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	109	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	126	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	104	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	133	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	133	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	179	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	138	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2010	04.2010.390	10/26/2010	741	142	NA	Yellow_Perch
4	2011	04.2011.109	6/3/2011	741	195	NA	Yellow_Perch
4	2011	04.2011.189	7/21/2011	741	182	NA	Yellow_Perch
4	2011	04.2011.189	7/21/2011	741	182	NA	Yellow_Perch
4	2011	04.2011.189	7/21/2011	741	182	NA	Yellow_Perch
4	2011	04.2011.189	7/21/2011	741	182	NA	Yellow_Perch
4	2011	04.2011.189	7/21/2011	741	182	NA	Yellow_Perch
4	2011	04.2011.189	7/21/2011	741	145	NA	Yellow_Perch
4	2011	04.2011.189	7/21/2011	741	145	NA	Yellow_Perch
4	2011	04.2011.189	7/21/2011	741	145	NA	Yellow_Perch
4	2011	04.2011.189	7/21/2011	741	185	NA	Yellow_Perch
4	2011	04.2011.189	7/21/2011	741	185	NA	Yellow_Perch
4	2011	04.2011.189	7/21/2011	741	195	NA	Yellow_Perch
4	2011	04.2011.189	7/21/2011	741	195	NA	Yellow_Perch
4	2011	04.2011.189	7/21/2011	741	195	NA	Yellow_Perch
4	2011	04.2011.189	7/21/2011	741	156	NA	Yellow_Perch
4	2011	04.2011.189	7/21/2011	741	156	NA	Yellow_Perch
4	2011	04.2011.189	7/21/2011	741	156	NA	Yellow_Perch
4	2012	04.2012.002	4/16/2012	741	92	NA	Yellow_Perch
4	2012	04.2012.002	4/16/2012	741	84	NA	Yellow_Perch
4	2012	04.2012.002	4/16/2012	741	99	NA	Yellow_Perch
4	2012	04.2012.002	4/16/2012	741	77	NA	Yellow_Perch
4	2012	04.2012.002	4/16/2012	741	77	NA	Yellow_Perch
4	2012	04.2012.002	4/16/2012	741	68	NA	Yellow_Perch
4	2012	04.2012.003	4/16/2012	741	201	NA	Yellow_Perch
4	2012	04.2012.003	4/16/2012	741	160	NA	Yellow_Perch
4	2012	04.2012.003	4/16/2012	741	185	NA	Yellow_Perch
4	2012	04.2012.003	4/16/2012	741	185	NA	Yellow_Perch
4	2012	04.2012.003	4/16/2012	741	169	NA	Yellow_Perch
4	2012	04.2012.003	4/16/2012	741	123	NA	Yellow_Perch
4	2012	04.2012.003	4/16/2012	741	177	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	187	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	187	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	187	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	187	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	187	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	187	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	175	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	175	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	175	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	175	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	175	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	175	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	175	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	175	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	179	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	179	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	179	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	179	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	179	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	179	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	187	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	149	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	102	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	102	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	102	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	102	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	102	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	106	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	98	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	98	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	98	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	98	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	98	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	98	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	98	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	98	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	98	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	104	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	104	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	104	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	104	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	104	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	104	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	104	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	104	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	101	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	101	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	101	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	101	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	101	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	101	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	101	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	101	NA	Yellow_Perch
4	2012	04.2012.022	4/20/2012	741	101	NA	Yellow_Perch
4	2012	04.2012.064	5/1/2012	741	192	NA	Yellow_Perch
4	2012	04.2012.064	5/1/2012	741	193	NA	Yellow_Perch
4	2012	04.2012.064	5/1/2012	741	192	NA	Yellow_Perch
4	2012	04.2012.064	5/1/2012	741	192	NA	Yellow_Perch
4	2012	04.2012.064	5/1/2012	741	192	NA	Yellow_Perch
4	2012	04.2012.064	5/1/2012	741	192	NA	Yellow_Perch
4	2012	04.2012.064	5/1/2012	741	192	NA	Yellow_Perch
4	2012	04.2012.064	5/1/2012	741	173	NA	Yellow_Perch
4	2012	04.2012.064	5/1/2012	741	164	NA	Yellow_Perch
4	2012	04.2012.064	5/1/2012	741	164	NA	Yellow_Perch
4	2012	04.2012.064	5/1/2012	741	164	NA	Yellow_Perch
4	2012	04.2012.064	5/1/2012	741	71	NA	Yellow_Perch
4	2012	04.2012.064	5/1/2012	741	94	NA	Yellow_Perch
4	2012	04.2012.064	5/1/2012	741	77	NA	Yellow_Perch
4	2012	04.2012.064	5/1/2012	741	80	NA	Yellow_Perch
4	2012	04.2012.064	5/1/2012	741	70	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	190	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	190	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	190	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	181	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	189	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	189	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	189	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	187	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	187	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	187	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	187	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	187	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	187	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	187	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	178	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	178	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	178	NA	Yellow_Perch
4	2012	04.2012.087	5/31/2012	741	178	NA	Yellow_Perch
